submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-21,,d7,12723,1034074,1.2297997825607233E7,6.169018464829398E7,1.1461881135828952E8
2026-07-21,dep,d7,12723,257538,1.2486414413030325E7,6.043139264885187E7,1.1695682945802183E8
2026-07-22,,d7,12723,965947,1.2292471955507886E7,5.779255487102295E7,1.1409777658840485E8
2026-07-22,dep,d7,12723,245186,1.2488612840113228E7,5.702283164617877E7,1.1611971406184675E8
2026-07-22,purchase,d7,12723,3265,5659425.452986226,1.55E8,0.0
2026-07-22,dep,d28,12723,28379,4.231983417622181E7,1.3803869058106315E8,1.691562715258464E8
2026-07-22,,d28,12723,641379,4.199104516224263E7,1.3228060164115131E8,1.6616123137736687E8
2026-07-23,purchase,d7,12723,2715,5900868.098342543,1.55E8,0.0
2026-07-23,,d28,12723,669509,4.740494170722272E7,1.3564507721330118E8,1.678452870275265E8
2026-07-23,dep,d28,12723,30327,4.657987539506052E7,1.4770996142051655E8,1.7399956699812055E8
2026-07-23,,d7,12723,979457,1.4339146260019561E7,5.9175104164858714E7,1.1493259938644361E8
2026-07-23,dep,d7,12723,248091,1.4703641441922521E7,5.8762349299249165E7,1.1677864254132552E8
2026-07-24,purchase,d7,12723,3872,6135496.53744835,1.55E8,0.0
2026-07-24,dep,d28,12723,38938,4.595619639475567E7,1.5471775643330428E8,1.775181815702912E8
2026-07-24,,d28,12723,780773,4.505857292161361E7,1.444576080371626E8,1.7225556042315987E8
2026-07-24,dep,d7,12723,276479,1.5216910069980003E7,6.039536456656747E7,1.1714991871191645E8
2026-07-24,,d7,12723,1068821,1.490296376165046E7,6.080200520012238E7,1.1488076586806573E8
2026-07-25,dep,d7,12723,342287,1.597649697149467E7,6.454776255014067E7,1.1872998014452201E8
2026-07-25,dep,d28,12723,41804,4.8901898954741195E7,1.5611903167161012E8,1.7821593475074124E8
2026-07-25,,d7,12723,1308498,1.569783699061979E7,6.544251500575463E7,1.1630910758500822E8
2026-07-25,purchase,d7,12723,5253,6159628.621930325,1.55E8,0.0
2026-07-25,,d28,12723,859187,4.7169567866209656E7,1.4666702359323403E8,1.7335991400882933E8
2026-07-26,dep,d28,12723,46225,5.063224580763646E7,1.5690643591130376E8,1.7861849989607376E8
2026-07-26,,d7,12723,1791271,1.3975881799090724E7,6.292758884613219E7,1.1541250842270534E8
2026-07-26,purchase,d7,12723,7408,6011385.649703027,1.55E8,0.0
2026-07-26,,d28,12723,892773,5.158593763526672E7,1.4670784174700627E8,1.7338261611893713E8
2026-07-26,dep,d7,12723,468180,1.4234654483854525E7,6.2036182664787196E7,1.1786935579853919E8
2026-07-27,purchase,d7,12723,6780,5771671.299705013,1.55E8,0.0
